!   nombres.la,,,,,
!,,,,,
!This file is part of COLLATINVS.,,,,,
!COLLATINVS is free software; you can redistribute it and/or modify,,,,,
!it under the terms of the GNV General Public License as published by,,,,,
!the Free Software Foundation; either version 2 of the License, or,,,,
!(at your option) any later version.,,,,,
!,,,,,
!COLLATINVS is distributed in the hope that it will be useful,,,,,
!but WITHOVT ANY WARRANTY; without even the implied warranty of,,,,,
!MERCHANTABILITY or FITNESS FOR A PARTICVLAR PVRPOSE.  See the,,,,,
!GNV General Public License for more details.,,,,,
!,,,,,
!You should have received a copy of the GNV General Public License,,,,,
Ardeatinus,-ARDEATINVM N,1,,,
Arduenna,ARDVENNA N,5,,,
Arecomici,ARECOMICI N,3,,,
Arellius,ARELLIVS N,1,,,
Aremoricus,AREMORICVS A,3,,,
Arenacum,ARENACVM N-,1,,,
Areopagites,AREOPAGITES N,3,,,
Arethusa,ARETHVSA N,9,,,
Areus,AREVS A,1,,,
Areus2,AREVS N,2,,,
Arganthonius,ARGANTHONIVS N,1,,,
Arganthus,ARGANTHVS N,1,,,
Argei,ARGEI N,1,,,
Argestes2,ARGESTES N,1,,,
Argeus,ARGEVS A,3,,,
Argiletum,ARGILETVM N,1,,,
Argiui,ARGIVI N,6,,,
!Argiuus,-ARGIVI N-,2,,,
Argiuus,ARGIVVS A,19,,,
!Argolicus,-ARGOLICI N,1,,,
!Argolicus,-ARGOLICVS N,1,,,
Argolicus,ARGOLICVS A,36,,,
Argolis,-ARGOLIS A,1,,,
Argous,ARGOVS A,2,,,
Argus,ARGVS N,7,,,
Argus2,ARGVS A,1,,,
Argynnus,ARGYNNVS N,1,,,
Argyripa,ARGYRIPA N,1,,,
Argyrippus,ARGYRIPPVS N,9,,,
Ariadnaeus,ARIADNAEVS A,1,,,
Ariadne,ARIADNA N,7,,,
Ariarathes,ARIARATHES N,2,,,
Aricia,ARICIA N,7,,,
Aricini,ARICINI N,1,,,
Aricinus,ARICINVS A,12,,,
Ariminenses,ARIMINENSES N,2,,,
Ariminensis,ARIMIENSIS A,1,,,
Ariobarzanes,ARIOBARZANES N,14,,,
Arion,ARION N,4,,,
Arionius,ARIONIVS A,2,,,
!Arionius,ARIONVS A,1,,,
Ariouistus,ARIOVISTVS N,47,,,
Aris2,ARIS N,5,,,
Aristaeus,ARISTAEVS N,7,,,
Aristander,ARISTANDER N,9,,,
Aristarchus,ARISTARCHVS N,3,,,
Aristeus,ARISTEVS N,1,,,
Aristides,ARISTIDES N,9,,,
Aristippus,ARISTIPPVS N,8,,,
Aristius,-ARISTIVS N,3,,,
Aristo,ARISTON N,7,,,
Aristobulus,ARISTOBVLVS N,2,,,
Aristogiton,ARISTOGITON N,2,,,
Ariston,ARISTON N,4,,,
Aristonicus,ARISTONICVS N,9,,,
Aristophanes,ARISTOPHANES N,2,,,
Aristophontes,ARISTOPHONTES N,4,,,
Aristoteles,ARISTOTELES N,19,,,
Aristus,ARISTVS N,1,,,
Ariusius,ARIVSIVS A,1,,,
Armenia,ARMENIA N,82,,,
Armenius,ARMENIVS A,15,,,
Armenius2,ARMENII N,42,,,
Arminius,ARMINIVS N,41,,,
Arniensis,ARNIENSIS A,1,,,
Arpinas,ARPINAS N,2,,,
Arpinas2,ARPINAS A,6,,,
!Arpinas2,ARPINAS A-,1,,,
Arpinates,ARPINATES N,1,,,
Arpinum,ARPINVM N,1,,,
Arpus,ARPVS N,1,,,
Arquitenens,-ARCITENENS 2,2,,,
!Arretinus,-ARRETINI N,1,,,
Arretinus,ARRETINVS A,4,,,
Arretium,ARRETIVM N,1,,,
!Arretium,ARRETIVM N-,1,,,
Arrhidaeus,ARRHIDAEVS N,6,,,
Arria,ARRIA N,11,,,
Arrionilla,ARRIONILLA N,1,,,
Arruns,ARRVNS N,7,,,
Arruntius,ARRVNTIVS N,27,,,
Arsace,ARSACES N,1,,,
Arsaces,ARSACES N,7,,,
Arsacidae,ARSACIDAE N,12,,,
!Arsacidae,ARSACIDES N,2,,,
Arsamosata,ARSAMOSATA N,1,,,
Arsanias,ARSANIAS N,2,,,
Arsinoe,ARSINOE N,5,,,
Artabanus,ARTABANVS N,21,,,
Artabazus,ARTABAZVS N,22,,,
Artacana,ARTACANA N,1,,,
Artacie,ARTACIE N,1,,,
Artauasdes,ARTAVASDES N,1,,,
Artaxata,ARTAXATA N,4,,,
Artaxata2,ARTAXATA N,5,,,
Artaxias,ARTAXIAS N,5,,,
Artemidorus,ARTEMIDORVS N,9,,,
Artemisium,ARTEMISIVS N,1,,,
Artemo2,ARTEMON N,4,,,
Aruae,ARVAE N,1,,,
Aruernus,-ARVERNVS A,5,,,
Aruiragus,ARVIRAGVS N,1,,,
Arulenus,ARVLENVS N,6,,,
Arupinus,ARVPINVS A,1,,,
Ascanius,ASCANIVS N,47,,,
Asciburgium,ASCIBVRGIVM N,1,,,
!Asciburgium,ASCIBVRGIVM N-,1,,,
Asclepiades,ASCLEPIADES N,5,,,
!Asclepiades,ASCLEPIADES N-,1,,,
Asclepiodorus,ASCLEPIODORVS N,2,,,
Asclepiodotus,ASCLEPIODOTVS N,1,,,
Asclum,ASCLA N-,1,,,
Asconius,ASCONIVS N,1,,,
Ascra,ASCRA N,1,,,
Ascraeus,ASCRAEVS A,8,,,
Asculani,ASCVLANI N,1,,,
Asculanus,ASCVLANVS A,1,,,
Asculum,ASCVLVM N,2,,,
Ascurum,ASCVRVM N,1,,,
Asellius,ASELLIVS N,4,,,
Asellus2,ASELLVS N,2,,,
Asia,ASIA N,319,,,
Asianus,ASIANVS A,2,,,
Asiaticus,ASIATICVS A,22,,,
Asiaticus2,ASIATICVS N,15,,,
Asinaria,ASINARIA N,1,,,
Asinius,ASINIVS N,53,,,
Asius,ASIVS A,4,,,
Asius2,ASIVS N,1,,,
Asopis,ASOPIS N,1,,,
Asopos,ASOPVS N,2,,,
Aspar,ASPAR N,3,,,
Asparagium,ASPARAGIVM N,4,,,
Aspauia,ASPAVIA N,1,,,
Aspendius,ASPENDIVS A,1,,,
!Asper2,-ASPER  ,1,,,
Asper2,ASPER N,2,,,
Asprenas,ASPRENAS N,6,,,
!Asprenas,ASPRENATES N,1,,,
Assacanus,ASSACANVS N,1,,,
Assaracus,ASSARACVS N,15,,,
Assorini,ASSORINI N,4,,,
Assorum,ASSORVM N,1,,,
Assyria,ASSYRIA N,2,,,
Assyrii,ASSYRII N,1,,,
Assyrius,ASSYRIVS A,15,,,
Astacides,ASTACIDES N,1,,,
Asterie,ASTERIA N,1,,,
Astraea,ASTRAEA N,3,,,
Astraeus,ASTRAEVS N,1,,,
Asturco,ASTVRCO  ,4,,,
Asturicus,-ASTVRICVS N,1,,,
Astyanax,ASTYANAX N,2,,,
Astypalaea,ASTYPALAEA N,1,,,
Asuuius,ASVVIVS N,11,,,
Atabulus,ATABVLVS N,1,,,
Atacinus,ATACINVS A,1,,,
Atalante,ATALANTA N,3,,,
Atalante,ATALANTE N,1,,,
Atarnites,ATARNITES N,1,,,
Atax,ATAX N,1,,,
Ateius,ATEIVS N,6,,,
Atella,ATELLA N,3,,,
Atellana,ATELLANA N,2,,,
Atellanicus,ATELLANICVS A,1,,,
Ateste,ATESTE N,1,,,
Athamanes,ATHAMANES N,1,,,
Athamania,ATHAMANIA N,1,,,
Athamanus,ATHAMANVS A,1,,,
Athamas,ATHAMAS N,5,,,
Athana,ATHENA N,1,,,
Athenae,ATHENAE N,75,,,
Athenaeus,ATHENAEVS A,1,,,
Athenagoras,ATHENAGORAS N,1,,,
Atheniensis,ATHENIENSIS A,18,,,
Atheniensis2,ATHENIENSES N,49,,,
Athenio,ATHENION N,4,,,
Athenodorus,ATHENODORVS N,7,,,
Atho,ATHO N,2,,,
Atho,ATHOS N-,2,,,
Athon,ATHOS N-,2,,,
Atia,ATIA N,2,,,
Atilius,ATILIVS N,25,,,
Atimetus,ATIMETVS N,3,,,
Atina,ATINA N,2,,,
!Atinas,-ATINAS A,1,,,
!Atinas,-ATINAS A-,1,,,
Atinas,ATINAS N,2,,,
Atinates,ATINATES N,3,,,
Atinia,-ATINIVS A,2,,,
Atinius,ATINIVS N,1,,,
!Atius,-ATII N,1,,,
Atius,-ATIVS N,2,,,
Atlans,ATLAS N,8,,,
Atlanteus,ATLANTEVS A,3,,,
Atlanticus,ATLANTICVS A,1,,,
Atlantis,ATLANTIS N,3,,,
Atlas,ATLAS N,12,,,
Atracis,ATRACIS N,2,,,
Atracius,ATRACIVS A,1,,,
Atratinus,ATRATINVS N,4,,,
Atrebas,-ATREBAS A,8,,,
Atreus,-ATREVS N,14,,,
!Atreus,-ATREVS N-,1,,,
Atria,ATRIA N,1,,,
!Atria,ATRIVM N-,3,,,
Atrides,ATRIDES N,46,,,
Atrius,ATRIVS N,4,,,
Atta,ATTA N,1,,,
Attalenses,ATTALENSES N,2,,,
Attalicus,ATTALICVS A,8,,,
Attalus,ATTALVS N,25,,,
!Attianus,-ATTIANVS N,1,,,
Attianus,ATTIANVS A,2,,,
Atticus,ATTICVS A,24,,,
Atticus2,ATTICVS N,17,,,
Attin,ATTIS N-,4,,,
Attius,ATTIVS N,41,,,
Attus,ATTVS N,2,,,
Atuatuci,ADVATICI N,12,,,
Atys,ATYS N,3,,,
Auaricensis,AVARICENSIS A,1,,,
Auaricum,AVARICVM N,10,,,
!Auaricum,AVARICVM N-,3,,,
Auenticum,AVENTICVM N,1,,,
Auentinus,AVENTINVS A,7,,,
!Auentinus,AVENTINVS A-,1,,,
Auentinus2,AVENTINVS N,19,,,
Auerna,AVERNA N,2,,,
Auernalis,AVERNALIS A,2,,,
Aufidienus,AVFIDIENVS N,1,,,
Aufidius,-AVFIDIVS N,6,,,
!Aufidus,AVFIDIVS N,1,,,
Aufidus,AVFIDVS N,5,,,
Auge,AVGE N,2,,,
Augeas,AVGEAS N,1,,,
Augeus,AVGEAS N,1,,,
Augurinus,AVGVRINVS N,3,,,
Augusta,AVGVSTA N,41,,,
Augustalis,AVGVSTALIS A,7,,,
Augustiani,AVGVSTIANI N,1,,,
Augustodunum,AVGVSTODVNVM N,3,,,
Augustus2,AVGVSTVS N,270,,,
Augustus3,AVGVSTVS A,9,,,
Auidius,AVIDIVS N,4,,,
Auienus,AVIENVS N,2,,,
Auiola,AVIOLA N,2,,,
Auiones,AVIONES N,1,,,
Auitus2,AVITVS N,7,,,
Aulerci,AVLERCI N,8,,,
Aulestes,AVLESTES N,2,,,
Aulis,AVLIS N,8,,,
Aulon2,AVLON N,1,,,
Aulus,AVLVS N,18,,,
Aunios,AVNVS N,1,,,
Aurelia,AVRELIA N,6,,,
Aurelius,AVRELIVS N,14,,,
Aurelius2,AVRELIVS A,13,,,
Aurius,AVRIVS N,17,,,
Aurora2,AVRORA N,37,,,
Aurunca,AVRVNCA N,1,,,
Aurunci,AVRVNCI N,4,,,
Aurunculeius,AVRVNCVLEIVS N,5,,,
Auruncus,AVRVNCVS A,4,,,
Ausci,AVSCI N,1,,,
Ausetani,AVSETANI N,1,,,
Ausonia,AVSONIA N,10,,,
Ausonis,AVSONIDAE N,3,,,
Ausonius,AVSONIVS A,37,,,
Autobulus,AVTOBVLVS N,1,,,
Autolycus,AVTOLYCVS N,1,,,
Automedon,AVTOMEDON N,6,,,
Autonoe,AVTONOE N,2,,,
Autronius,AVTRONIVS N,28,,,
Auximates,AVXIMATES N,1,,,
Auzea,AVZEA N,1,,,
Axia,AXIA N,1,,,
Axona,AXONA N,2,,,
Baba,BABA N,2,,,
Babylonia,BABYLONIA N,4,,,
Babylonicum,BABYLONICVM N,2,,,
!Babylonicum,BABYLONICVM  ,1,,,
Babylonicus,BABYLONICVS A,1,,,
Babylonii,BABYLONII N,6,,,
Babylonius,BABYLONIVS A,7,,,
Bacche,BACCHA N,23,,,
Baccheius,BACCHEIVS A,1,,,
Bacchis,BACCHIS N,25,,,
Bacchius3,BACCHIVS N,1,,,
Bacchus,BACCHVS N,155,,,
Bacenis,BACENIS N,1,,,
!Bactriana,-BACTRIANVS A,4,,,
!Bactriana,-BACTRIANVS A-,1,,,
Bactriana,BACTRIANA N,2,,,
Bactrianus,-BACTRIANVS A,2,,,
Baebius,BAEBIVS N,16,,,
Baetica,BAETICA N,7,,,
Baetici,BAETICI N,8,,,
Baeticus,BAETICVS A,2,,,
Baetis,BAETIS N,1,,,
Baeturia,BAETVRIA N,1,,,
Bagistanes,BAGISTANES N,1,,,
Bagoas,BAGOAS N,6,,,
Bagophanes,BAGOPHANES N,2,,,
Bagrada,BAGRADA N,4,,,
Baianus,BAIANVS A,7,,,
Baius,BAIVS A,1,,,
Baius2,BAIVS N,1,,,
Balacrus,BALACRVS N,3,,,
Balatro2,BALATRO N,5,,,
Balbillus,BALBILLVS N,1,,,
Balbinus,BALBINVS N,1,,,
Balbus2,BALBVS N,15,,,
Baleares,BALEARES N,4,,,
Balearis,BALEARIS A,1,,,
Baliaris,BALEARIS A,1,,,
Ballio,BALLIO N,3,,,
Bambalio,BAMBALIO N,2,,,
Bandusia,BANDVSIA N,1,,,
Bantinus,BANTINVS A,1,,,
Baptae,BAPTAE N,1,,,
Barba2,BARBA N,1,,,
Barbatius,BARBATIVS N,1,,,
Barcaei,BARCAEI N,1,,,
Barcani,-BARCANVS A,1,,,
Barce,BARCE N,1,,,
Bardaicus,BARDAICVS A,1,,,
Bardulis,BARDYLIS N,1,,,
Bargates,BARGATES N,2,,,
Barine,BARINE N,1,,,
Barium,BARIVM N,2,,,
Barrus2,BARRVS N,2,,,
Basilides,BASILIDES N,3,,,
!Basilides,BASILIDES N-,1,,,
Basilus,BASILVS N,11,,,
Bassareus,BASSAREVS N,1,,,
Bassaricus,BASSARICVS A,1,,,
Bassaris,BASSARIS N,2,,,
Bassus2,BASSVS N,52,,,
Bastarnae,BASTARNAE N,2,,,
Batauodurum,BATAVODVRVM N-,2,,,
Batauus2,BATAVVS A,8,,,
Bathyllus,BATHYLLVS N,4,,,
Battiades,BATTIADES N,4,,,
Battus,BATTVS N,3,,,
Batulum,BATVLVM N,1,,,
Baucis,BAVCIS N,1,,,
Bauius,BAVIVS N,1,,,
Bazaira,BAZAIRA N,1,,,
Bebriacum,-BEDRIACVS A,1,,,
Bebrycius,BEBRYCIVS A,1,,,
Bedriacensis,BEDRIACENSIS A,4,,,
Bedriacum,BEDRIACVM N,8,,,
!Bedriacum,BEDRIACVM N-,5,,,
!Belgicus,-BELGICA N,4,,,
Belgicus,BELGICVS A,3,,,
Belgium,BELGIVM N,7,,,
Belides2,BELIDES N,2,,,
!Belides2,BELIDES N-,2,,,
Belitae,BELITAE N,1,,,
Bellerophon,BELLEROPHONTES N,3,,,
Bellerophontes,BELLEROPHONTES N,2,,,
Bellerophonteus,BELLEROPHONTEVS A,1,,,
Bellienus,BELLIENVS N,3,,,
Bellius,BELLVM N,2,,,
Bellona,BELLONA N,16,,,
Bellouacus,-BELLOVACVS A,1,,,
Belus,BELVS N,6,,,
Benacus,BENACVS N,3,,,
Beneuentanus,BENEVENTANVS A,2,,,
Beneuentum,BENEVENTVM N,2,,,
!Beneuentum,BENEVENTVM N-,1,,,
Berecyntia,BERECYNTIA N,1,,,
Berecyntiades,BERECYNTIADES N,1,,,
Berecyntius,BERECYNTIVS A,8,,,
Berenice,BERENICE N,3,,,
Beroe,BEROE N,4,,,
Beroea,BEROEA N,1,,,
Berones,BERONES N,1,,,
Beronice,BERENICE N,1,,,
Bessicus,BESSICVS A,1,,,
Bessus,BESSVS N,63,,,
Bestia2,BESTIA N,20,,,
Bestius2,BESTIVS N,2,,,
Betis2,BETIS N,2,,,
Bianor,BIANOR N,1,,,
Bibaculus2,BIBACVLVS N,1,,,
Bibracte,BIBRACTE N,3,,,
Bibrax,BIBRACTE N,5,,,
!Bibrax,BIBRAX N,1,,,
Bibroci,BIBROCI N,1,,,
Bibula,BIBVLA N,1,,,
Bibulus2,BIBVLVS N,31,,,
Bicorniger,-BICORNIGER N,1,,,
Bidini,BIDINI N,10,,,
Bidinus,BIDINVS A,2,,,
Bidis,BIDIS N,1,,,
Bigerriones,BIGERRIONES N,1,,,
Bingium,BINGIVM N,1,,,
Bion,BION N,4,,,
Bioneus,BIONEVS A,1,,,
Birrius,BIRRIVS N,1,,,
Bisaltae,BISALTAE N,1,,,
Bistones,BISTONES N,1,,,
Bistonius,BISTONIVS A,6,,,
Bithynia,BITHYNIA N,28,,,
Bithynicus,BITHYNICVS A,1,,,
Bithynicus2,BITHYNICVS N,1,,,
Bithynis,BITHYNIS N,1,,,
Bithynius,BITHYNVS A,1,,,
!Bithynus,-BITHYNIVS A,1,,,
Bithynus,-BITHYNVS A,2,,,
Bitias,BITIAS N,4,,,
Bito2,BITON N,5,,,
Biton,BITON N,2,,,
Bituriges,BITVRIGES N,25,,,
Blaesus,BLAESVS N,39,,,
Blepharo,BLEPHARON N,3,,,
Blossius,BLOSSIVS N,2,,,
Boccar,BOCCAR N,1,,,
Bocchus,BOCCHVS N,40,,,
Bodotria,BODOTRIA N,3,,,
Boduognatus,BODVOGNATVS N,1,,,
Boeotia,BOEOTIA N,8,,,
Boeotii,BOEOTII N,1,,,
Boeotius,BOEOTIVS A,2,,,
!Boeotus,-BOEOTI N-,1,,,
Boeotus,BOEOTVS A,2,,,
Bogus,BOGVD N,4,,,
Bola,BOLA N,1,,,
Bolanus2,BOLANVS N,7,,,
Bomilcar,BOMILCAR N,12,,,
Bonna,BONNA N,6,,,
Bonnensis,BONNENSIS A,3,,,
Bononia,BONONIA N,4,,,
Bononiensis,BONONIENSIS A,2,,,
Bootes,BOOTES N,9,,,
Boreas,BOREAS N,34,,,
Borysthenes,BORYSTHENES N,1,,,
Borysthenidae,BORYSTHENIDAE N,1,,,
Bosphorani,BOSPORANI N,1,,,
!Bosporanus,-BOSPORANVS A,2,,,
Bosporanus,BOSPORANI N,1,,,
Bosporus,BOSPHORVS N,2,,,
Bosporus,BOSPORVS N,2,,,
!Bosporus,BOSPORVS N-,1,,,
Bostar,BOSTAR N,4,,,
Bottiaei,BOTTIAEI N,1,,,
Boudicca,BOVDICCA N,4,,,
Bouianum,BOVIANVM N,1,,,
Bouillanus,BOVILLANVS A,1,,,
Brannouices,BRANNOVICES N,1,,,
Bratuspantium,BRATVSPANTIVM N,1,,,
Brennus,BRENNVS N,1,,,
Breuni,BREVNI N,1,,,
Briareus,BRIAREVS N,3,,,
Brigantes2,BRIGANTES N,9,,,
Briganticus,BRIGANTICVS N,3,,,
Brisaeus,BRISAEVS N,1,,,
Briseida,BRISEIS N-,5,,,
Briseis,BRISEIS N,7,,,
Briseus,BRISEIS N-,1,,,
Britanni,BRITANNI N,54,,,
Britannia,BRITANNIA N,109,,,
Britannicus,BRITANNICVS A,16,,,
Britannicus2,BRITANNICVS N,33,,,
Britannus,BRITANNVS A,6,,,
Brittannus,-BRITANNI N,1,,,
Brixellum,BRIXELLVM N,3,,,
!Brixellum,BRIXELLVM N-,1,,,
Brixia,BRIXIA N,3,,,
Brixianus,BRIXIANVS A,1,,,
Brocchus2,BROCCHVS N,6,,,
Brogitarus,BROGITARVS N,8,,,
Bromie,BROMIA N,1,,,
Bromius2,BROMIVS N,3,,,
Brontes,BRONTES N,1,,,
!Brontes,BRONTES N-,1,,,
Broteas,BROTEAS N,1,,,
Bructerus2,BRVCTERVS A,2,,,
Brundisini,BRVNDISINI N,3,,,
Brundisinus,BRVNDISINVS A,6,,,
Brundisium,BRVNDISIVM N,60,,,
Bruttedius,BRVTTEDIVS N,2,,,
Bruttiani,BRVTTIANI N,1,,,
Bruttianus,-BRVTTIANVS N,4,,,
Bruttii,BRVTTII N,4,,,
Bruttius,BRVTTIVS A,6,,,
Brutus2,BRVTVS N,272,,,
Bubacene,BVBACENE N,1,,,
Bulbus2,BVLBVS N,13,,,
Bupalus,BVPALVS N,1,,,
Burdo,BVRDO N,1,,,
Burrienus,BVRRIENVS N,3,,,
Burrus,BVRRVS N,24,,,
Butes,BVTES N,4,,,
Byblos,BYBLOS N,1,,,
Byllidenses,BYLLIDENSES N,1,,,
Byllis,BYLLIS N,2,,,
Byrsa,BYRSA N,1,,,
Byzantii,BYZANTII N,11,,,
Byzantius,BYZANTIVS A,3,,,
!C,-CENTVM  -,34,,,
!C,-CONSCRIBO  -,8,,,
C,GAIVS N,1030,,,
!C,CONSVLTVM  ,1,,,
!C,CONSVLTVM  -,1,,,
Caburus,CABVRVS N,2,,,
Cacurius,CACVRIVS N,1,,,
Cacus2,CACVS N,17,,,
Cadmeius,CADMEIVS A,5,,,
Cadmeus,CADMEIVS A,7,,,
Cadmeus,CADMEVS A,3,,,
Cadmus,CADMVS N,12,,,
Cadra,CADRA N,1,,,
Cadurci,CADVRCI N,5,,,
Cadurcus,CADVRCVS A,3,,,
Cadusii,CADVSII N,3,,,
Caecilia2,CAECILIA N,3,,,
Caecilianus,CAECILIANVS A,2,,,
Caecilianus2,CAECILIANVS N,1,,,
!Caecilianus2,CAECILIANVS N-,1,,,
Caecilius,CAECILIVS N,61,,,
Caecilius2,CAECILIVS A,5,,,
Caecubum,CAECVBVM N,6,,,
Caecubus,CAECVBVS A,1,,,
Caeculus,CAECVLVS N,2,,,
Caecus2,CAECVS N,4,,,
Caedicius,-CAEDICIA N,1,,,
Caedicius2,CAEDICIVS N,2,,,
!Caelianus,-CAELIANVS N,2,,,
Caelianus,CAELIANVS A,2,,,
Caeliculus,CAELICVLVS N,1,,,
Caelimontanus,CAELIMONTANVS A,2,,,
Caelius,CAELIVS N,103,,,
Caeneus,CAENEVS N,3,,,
Caenina,CAENINA N,1,,,
Caeninus,CAENINVS A,2,,,
Caeparius,CAEPARIVS N,6,,,
Caepasius,CAEPASIVS N,2,,,
Caepio,CAEPIO N,25,,,
Caeres,CAERES A,1,,,
Caeres2,CAERE N,1,,,
Caerosi,CAEROSI N,1,,,
Caesar,CAESAR N,2388,,,
Caesarea,CAESAREA N,1,,,
Caesareanus,CAESARIANVS A,1,,,
Caesareus,CAESAREVS A,1,,,
Caesariani,CAESARIANI N,6,,,
Caesarianus,CAESARIANVS A,6,,,
Caesariensis,CAESARIENSIS A,2,,,
Caesellius,CAESELLIVS N,1,,,
Caesennius,CAESENNIVS N,7,,,
Caesia,-CAESIVS A,1,,,
Caesius2,CAESIVS N,11,,,
Caesonia,CAESONIA N,2,,,
Caesoninus,CAESONINVS N,7,,,
Caesonius,CAESONIVS N,1,,,
Caetronius,CAETRONIVS N,4,,,
Caicus,CAICVS N,5,,,
Caius,CAIVS N,11,,,
Calaber,CALABER A,10,,,
Calabria,CALABRIA N,5,,,
Calacte,CALACTE N-,1,,,
Calactini,CALACTINI N,1,,,
Calactinus,CALACTINVS A,1,,,
Calais,CALAIS N,2,,,
Calamis,CALAMIS N,1,,,
Calatini,CALATINVS N,3,,,
Calatinus,-CALATINVS N,3,,,
Calauius,CALAVIVS N,1,,,
Calchas,CALCHAS N,17,,,
Calchedona,CALCHEDON N-,2,,,
Cale,CALAS N-,2,,,
Caledonia,CALEDONIA N,5,,,
Calenus,CALENVS N,21,,,
!Calenus,CALENVS N-,2,,,
Calenus2,CALENVS A,3,,,
Cales,CALES N,6,,,
Caletes,CALETES N,1,,,
Caleti,CALETI N,2,,,
Calidianus,CALIDIANVS A,1,,,
Calidius,CALIDIVS N,21,,,
Caligula,CALIGVLA N,4,,,
Callaicus,CALLAICVS A,1,,,
Callicrates,CALLICRATES N,1,,,
Callicratidas,CALLICRATIDAS N,2,,,
Callidame,CALLIDAMA N,1,,,
Callimachus,CALLIMACHVS N,12,,,
Calliope,CALLIOPE N,9,,,
Calliopea,CALLIOPE N,4,,,
Calliopea,CALLIOPEA N,1,,,
Calliphana,CALLIPHANA N,1,,,
Calliphon,CALLIPHON N,1,,,
Callirhoe,CALLIRHOE N,3,,,
Callisthenes,CALLISTHENES N,5,,,
Callistratus,CALLISTRATVS N,1,,,
!Callistus,CALLISTO N,1,,,
!Callistus,CALLISTO N-,2,,,
Callistus,CALLISTVS N,8,,,
Calpe,CALPE N,5,,,
Calpetus,CALPETVS N,1,,,
Calpurnianus,-CALPVRNIANVS N,1,,,
Calpurnius,CALPVRNIVS N,28,,,
!Calpurnius2,-CALPVRNIA N,3,,,
Calpurnius2,CALPVRNIVS A,6,,,
Caluentius,CALVENTIVS N,4,,,
Caluina,CALVINA N,3,,,
!Caluinus,CALVINIVS N,1,,,
Caluinus,CALVINVS N,4,,,
Caluisius,CALVISIVS N,17,,,
Calusidius,CALVSIDIVS N,1,,,
Caluus2,CALVVS N,32,,,
!Caluus2,CALVVS N-,1,,,
Calybe,CALYBE N,1,,,
Calydon,CALYDON N,4,,,
Calydonius,CALYDONIVS A,1,,,
Calymne,CALYMNE N,1,,,
Calypso,CALYPSO N,6,,,
Cambyses,CAMBYSES N,2,,,
Camena,CAMENA N,8,,,
Camena,CAMENAE N,14,,,
!Camena,CAMENA  ,1,,,
Camere,CAMERE N,1,,,
Camerina,CAMARINA N,1,,,
Camerinus,CAMERINVS A,1,,,
Camerinus2,CAMERINVS N,6,,,
Camerius,CAMERIVS N,2,,,
!Camers,-CAMERS N,1,,,
!Camers,-CAMERS N-,1,,,
Camers,CAMERS A,1,,,
!Camers,CAMERS A-,1,,,
Camertes,CAMERTES N,3,,,
Camertinus,CAMERTINVS A,1,,,
Camilla,CAMILLA N,19,,,
Camillianus,CAMILLIANVS A,1,,,
Camillus,CAMILLVS N,26,,,
Campani,CAMPANI N,6,,,
Campania,CAMPANIA N,44,,,
Campanicus,CAMPANICVS A,4,,,
Campanius2,CAMPANEVS A,1,,,
!Campanus,-CAMPANVS N,1,,,
Campanus,CAMPANVS A,43,,,
Campus2,CAMPVS N,17,,,
Camulodunum,CAMVLODVNVM N,2,,,
!Camulodunum,CAMVLODVNVM N-,1,,,
Camulogenus,CAMVLOGENVS N,4,,,
Canace,CANACE N,1,,,
Candauia,CANDAVIA N,4,,,
Canephoros,CANEPHORA N,1,,,
Canidia,CANIDIA N,7,,,
!Canidia,CANIDIA  ,1,,,
Caninius,CANINIVS N,24,,,
!Caninius,CANINIVS N-,1,,,
Canis2,CANIS N,12,,,
Canius,CANIVS N,7,,,
Cannensis,CANNENSIS A,7,,,
Canninefas,CANINEFAS A,2,,,
Canninefas,CANNINEFAS A,1,,,
Canninefates,CANNINEFATES N,9,,,
Cannutius,CANNVTIVS N,7,,,
Canopitae,CANOPITAE N,1,,,
Cantaber,CANTABER A,5,,,
Cantaber2,CANTABRI N,4,,,
Cantabricus,CANTABRICVS A,1,,,
Canthara,CANTHARA N,1,,,
Cantium,CANTIVM N,3,,,
Canuleius2,CANVLEIVS N,5,,,
Canus2,CANVS N,4,,,
Canusinus,CANVSINVS A,2,,,
Canusium,CANVSIVM N,3,,,
Canutius,CANVTIVS N,1,,,
Capaneus2,CAPANEVS N,2,,,
Capella2,CAPELLA N,1,,,
Capena,CAPENA N,5,,,
Capenas2,CAPENAS A,2,,,
Capenatis,CAPENAS A,2,,,
Capenus,CAPENVS A,1,,,
Caphareus,CAPHAREVS A,1,,,
Caphereus,CAPHAREVS N,4,,,
Capitinus,CAPITINVS A,1,,,
Capito,CAPITO N,50,,,
Capitolinus,CAPITOLINVS A,24,,,
Capitolinus2,CAPITOLINVS N,2,,,
Capitolium,CAPITOLIVM N,145,,,
Cappadoca,CAPPADOCES N,1,,,
Cappadocia,CAPPADOCIA N,32,,,
!Cappadox,-CAPPADOX A,6,,,
Cappadox,CAPPADOCES N,8,,,
Cappadox,CAPPADOX A,2,,,
Capra2,CAPRA N,2,,,
Capreae,CAPREAE N,11,,,
Capricornus,CAPRICORNVS N,3,,,
!Capricornus,CAPRICORNVS  ,2,,,
Caprius2,CAPRIVS N,2,,,
Capsa,CAPSA N,4,,,
Capsenses,CAPSENSES N,3,,,
Capta2,-CAPTVS A,1,,,
